id,out_of_range,quality_grade,captive_cultivated,latitude,longitude,positional_accuracy,coordinates_obscured,scientific_name,iconic_taxon_name
53884,false,research,false,-33.5016575701,26.8412297233,1139,false,Lybius torquatus,Aves
53888,false,research,false,-33.5019438561,26.8419163688,,false,Bycanistes bucinator,Aves
54050,true,research,false,-33.5017649274,26.8418305382,,false,Treron calvus,Aves
55438,false,research,false,-25.984434,27.767429,,false,Leptoptilos crumenifer,Aves
56293,,research,false,-33.5020154274,26.8418305382,,false,Pycnonotus barbatus layardi,Aves
56308,,research,false,-33.5017291417,26.8419163688,,false,Bostrychia hagedash hagedash,Aves
56762,,research,false,-26.7145297,27.0970475,23655,false,Buteo buteo vulpinus,Aves
56770,,research,false,-26.7145297,27.0970475,23655,false,Buteo buteo vulpinus,Aves
58918,,research,false,-33.5017649274,26.8420451149,,false,Oriolus larvatus larvatus,Aves
65875,false,research,false,-21.0934724075,14.6761898581,,false,Tockus leucomelas,Aves
65880,false,research,false,-18.7305642,24.4292148,62469,false,Ceryle rudis,Aves
65885,false,research,false,-18.7305642,24.4292148,62469,false,Merops bullockoides,Aves
65895,false,research,false,-18.7305642,24.4292148,62469,false,Vanellus armatus,Aves
67503,false,research,false,-37.0329172865,-12.3760240841,,true,Procellaria conspicillata,Aves
67504,false,research,false,-37.1798018307,-12.3773501363,,true,Thalassarche chlororhynchos,Aves
67505,false,research,false,-37.058857,-12.314701,,false,Sterna vittata,Aves
68907,false,research,false,-37.359961415,-12.6275100286,4841,true,Atlantisia rogersi,Aves
68914,false,research,false,-37.2109583814,-12.7421542291,4841,true,Nesospiza acunhae,Aves
68915,false,research,false,-37.2395263414,-12.6872008632,4841,true,Eudyptes moseleyi,Aves
68916,false,research,false,-37.4726271466,-12.5840624842,3099,true,Eudyptes moseleyi,Aves
68918,false,research,false,-37.5665929456,-12.4230421587,3099,true,Nesocichla eremita,Aves
68923,false,research,false,-37.4265832552,-12.5747476001,3099,true,Thalassarche chlororhynchos,Aves
68924,false,research,false,-37.4265391,-12.4781873,3099,false,Ardenna gravis,Aves
69541,false,research,false,-37.5965186473,-12.5730251096,3099,true,Nesospiza acunhae questi,Aves
71163,false,research,false,-33.9515663575,18.3776684746,,false,Chroicocephalus hartlaubii,Aves
71174,false,research,false,-33.987027,18.43101,,false,Cossypha caffra,Aves
71175,,research,false,-33.987027,18.43101,,false,Zosterops capensis,Aves
71176,false,research,false,-33.987027,18.43101,,false,Cinnyris chalybeus,Aves
71177,false,research,false,-33.987027,18.43101,,false,Streptopelia capicola,Aves
71183,,research,false,-33.950399,18.399496,,false,Onychognathus morio,Aves
71185,true,research,false,-33.950399,18.399496,,false,Monticola explorator,Aves
88782,false,research,false,-24.17868,30.5624474,20129,false,Scopus umbretta,Aves
88790,false,research,false,-28.5878006166,28.9098670422,18579,true,Geronticus calvus,Aves
88801,false,research,false,-24.17868,30.5624474,20129,false,Butorides striata,Aves
88802,true,research,false,-24.17868,30.5624474,20129,false,Burhinus vermiculatus,Aves
88804,false,research,false,-25.4550819676,20.8058301572,177236,true,Sagittarius serpentarius,Aves
88806,false,research,false,-25.3740120054,20.9054961676,177236,false,Ardeotis kori,Aves
88807,false,research,false,-25.3740120054,20.9054961676,177236,false,Bubo lacteus,Aves
88809,false,research,false,-25.3818637173,20.9497946171,177236,true,Neotis ludwigii,Aves
88810,false,research,false,-25.3597114943,20.8401543368,177236,false,Eupodotis afraoides,Aves
88813,,research,false,-26.814453001,26.0364234299,100,false,Vidua paradisaea,Aves
88814,false,research,false,-25.4398938,20.902977,177236,false,Melierax canorus,Aves
88815,,research,false,-26.214591,20.792999,13919,false,Struthio camelus australis,Aves
88816,false,research,false,-25.4398938,20.902977,177236,false,Falco biarmicus,Aves
88822,false,research,false,-25.4684093899,20.8969262127,177236,false,Polihierax semitorquatus,Aves
88824,false,research,false,-25.4684093899,20.8969262127,177236,false,Pterocles namaqua,Aves
88845,false,research,false,-23.8978043985,31.4059951326,198072,true,Torgos tracheliotos,Aves
105045,,research,false,-18.9329484551,32.503631115,,false,Apalis thoracica,Aves
105146,false,research,false,-25.3474051172,30.9968197346,,false,Lybius torquatus,Aves
105148,false,research,false,-17.7934264364,31.0523253679,,false,Trachyphonus vaillantii,Aves
105247,false,research,false,-18.9301229672,27.1476255608,,true,Terathopius ecaudatus,Aves
105382,false,research,false,-17.8152763021,25.6740617752,,false,Microparra capensis,Aves
105561,false,research,false,-17.8297494702,31.1588358879,,false,Merops pusillus,Aves
109156,false,research,false,-17.9241383374,25.8504867554,,false,Lybius torquatus,Aves
109158,,research,false,-18.1715113488,32.7664232254,,false,Buteo augur,Aves
109160,false,research,false,-17.8393907871,31.1581277847,,false,Merops pusillus,Aves
109161,false,research,false,-16.567541734,28.9553689957,,false,Merops bullockoides,Aves
109163,false,research,false,-17.7989632146,31.0506677628,,false,Trachyphonus vaillantii,Aves
109164,false,research,false,-17.7989632146,31.0506677628,,false,Pycnonotus barbatus,Aves
109165,false,research,false,-17.7989632146,31.0506677628,,false,Kaupifalco monogrammicus,Aves
109166,false,research,false,-17.7631039136,31.0361194611,,false,Euplectes orix,Aves
109169,true,research,false,-18.5884154233,26.3125213981,,false,Chlorocichla flaviventris,Aves
109170,,research,false,-18.5865646291,26.3157266378,,false,Upupa epops africana,Aves
109171,false,research,false,-18.6449668028,26.2754291296,,false,Actophilornis africanus,Aves
109173,false,research,false,-18.589615378,26.3137954473,,false,Turdoides jardineii,Aves
109174,false,research,false,-18.5541810217,26.2434419747,,true,Terathopius ecaudatus,Aves
112924,false,research,false,-18.1845805331,32.8071552515,,false,Colius striatus,Aves
112929,false,research,false,-18.1843830437,32.8070318699,,false,Tachybaptus ruficollis,Aves
116035,false,research,false,-16.1013605659,28.8724994659,,false,Merops nubicoides,Aves
116038,false,research,false,-17.8396052596,30.5963230133,,false,Actophilornis africanus,Aves
116044,false,research,false,-25.4513349729,30.9752655029,,false,Cossypha natalensis,Aves
116045,false,research,false,-18.9331615713,32.5020217896,,false,Cossypha heuglini,Aves
116046,false,research,false,-22.6050722578,30.173381567,,false,Cossypha humeralis,Aves
116709,false,research,false,-18.1810932195,31.6246390343,,false,Coracina pectoralis,Aves
116711,false,research,false,-18.1836618869,31.6248106956,,false,Thamnolaea cinnamomeiventris,Aves
116712,false,research,false,-18.183682273,31.6248750687,,false,Zosterops senegalensis,Aves
116713,false,research,false,-18.1836771765,31.6248321533,,false,Merops hirundineus,Aves
116908,false,research,false,-34.2429393153,18.4999920147,,false,Spheniscus demersus,Aves
117498,,research,false,-33.5634793,26.1477598,10013,false,Lanius collaris,Aves
117499,false,research,false,-33.505122486,26.1638197266,10013,true,Sagittarius serpentarius,Aves
117500,false,research,false,-33.5634793,26.1477598,10013,false,Colius striatus,Aves
117502,,research,false,-33.5634793,26.1477598,10013,false,Upupa epops africana,Aves
117834,false,research,false,-17.7977884513,31.0542726517,,false,Cinnyricinclus leucogaster,Aves
118714,false,research,false,-33.5634793,26.1477598,10013,false,Haliaeetus vocifer,Aves
118716,,research,false,-33.5634793,26.1477598,10013,false,Anhinga rufa rufa,Aves
118719,false,research,false,-33.5728732459,26.1099693351,10013,true,Circus maurus,Aves
118720,false,research,false,-33.5634793,26.1477598,10013,false,Cossypha caffra,Aves
118722,,research,false,-33.5634793,26.1477598,10013,false,Cinnyris afer,Aves
118724,false,research,false,-33.5634793,26.1477598,10013,false,Pternistis afer,Aves
118725,false,research,false,-33.5634793,26.1477598,10013,false,Ceryle rudis,Aves
118737,,research,false,-33.5634793,26.1477598,10013,false,Halcyon albiventris albiventris,Aves
118743,true,research,false,-33.5634793,26.1477598,10013,false,Buphagus erythrorhynchus,Aves
118744,false,research,false,-33.5634793,26.1477598,10013,false,Elanus caeruleus,Aves
118745,,research,false,-33.5634793,26.1477598,10013,false,Dicrurus adsimilis,Aves
118746,true,research,false,-33.9889503,18.4313138,655,false,Numida meleagris,Aves
118767,,research,false,-33.9889503,18.4313138,655,false,Bostrychia hagedash hagedash,Aves
120914,false,research,false,-16.5658655292,28.9558410645,,false,Actitis hypoleucos,Aves
121166,true,research,false,-19.5044603592,29.6967315674,,false,Tringa glareola,Aves
121167,,research,false,-17.7938554918,31.0502171516,,false,Lanius collaris,Aves
121169,false,research,false,-18.6409182394,26.2755203247,,false,Pterocles bicinctus,Aves
130484,,research,false,-34.3570158,18.473668,14335,false,Struthio camelus australis,Aves
130533,false,research,false,-19.0557450091,16.3504362279,102597,true,Sagittarius serpentarius,Aves
130534,false,research,false,-19.0310789468,16.3276755486,102597,true,Anthropoides paradiseus,Aves
130546,false,research,false,-19.6500045866,23.3159222937,70193,false,Corythaixoides concolor,Aves
130554,,research,false,-19.7534365,22.8105512,130362,false,Tockus rufirostris,Aves
130558,false,research,false,-34.2463334143,18.4367444105,,false,Spheniscus demersus,Aves
130570,false,research,false,-22.674101,14.52784,18086,false,Pelecanus onocrotalus,Aves
130579,false,research,false,-22.948601,14.50882,4829,false,Phoenicopterus roseus,Aves
131884,false,research,false,-24.981456,31.566308,,false,Anhinga rufa,Aves
131907,true,research,false,-25.116144,31.911725,,false,Vanellus albiceps,Aves
131911,false,research,false,-25.11873,31.491364,,false,Vanellus armatus,Aves
132946,false,research,false,-24.981353,31.566297,,false,Zapornia flavirostra,Aves
135069,false,research,false,-33.4814771153,26.0565290236,10013,true,Neotis denhami,Aves
135070,false,research,false,-33.5634793,26.1477598,10013,false,Hirundo dimidiata,Aves
135071,false,research,false,-33.5634793,26.1477598,10013,false,Laniarius ferrugineus,Aves
135072,,research,false,-33.5634793,26.1477598,10013,false,Accipiter tachiro,Aves
135654,false,research,false,-33.8325,18.6475,5127,false,Ploceus velatus,Aves
139942,false,research,false,-17.8259627615,25.1347473264,,false,Haliaeetus vocifer,Aves
140194,false,research,false,-17.823815307,25.1361393929,,false,Ceryle rudis,Aves
140205,false,research,false,-17.8295962671,25.1322555542,0,false,Merops persicus,Aves
149256,false,research,false,-17.8090100931,25.1438411123,,false,Hirundo smithii,Aves
149257,false,research,false,-17.8098272692,25.1437552816,,false,Microcarbo africanus,Aves
149259,false,research,false,-17.8108078755,25.1420386678,,false,Euplectes orix,Aves
149260,false,research,false,-17.8176719689,25.138948763,,false,Actophilornis africanus,Aves
149261,false,research,false,-17.8265172709,25.1294000989,,false,Ardeola ralloides,Aves
149263,false,research,false,-17.8264968435,25.1281340963,,false,Egretta garzetta,Aves
149265,false,research,false,-17.8251486271,25.134957636,,false,Alopochen aegyptiaca,Aves
151677,false,research,false,-18.2177676537,21.880351587,1000,true,Rynchops flavirostris,Aves
151702,false,research,false,-18.37538,21.86279,1000,false,Streptopelia decipiens,Aves
151765,false,research,false,-18.3717959728,21.8498253968,,false,Turtur chalcospilos,Aves
151845,,research,false,-19.0189171,16.3463791,5000,false,Ptilopsis granti,Aves
151847,false,research,false,-19.0189171,16.3463791,5000,false,Otus senegalensis,Aves
151905,false,research,false,-19.0189171,16.3463791,10000,false,Glaucidium perlatum,Aves
151906,false,research,false,-18.3831194406,21.8538736084,1000,false,Scotopelia peli,Aves
151907,false,research,false,-18.3753,21.8628,2000,false,Strix woodfordii,Aves
151937,true,research,false,-19.97306,14.77472,10000,false,Bubo lacteus,Aves
152127,false,research,false,-18.3753,21.8628,2000,false,Caprimulgus pectoralis,Aves
152216,,research,false,-18.375,21.862,5000,false,Ceryle rudis rudis,Aves
152222,false,research,false,-18.375,21.862,2000,false,Merops bullockoides,Aves
152224,false,research,false,-18.376955,21.8517,2000,false,Merops pusillus,Aves
152225,false,research,false,-18.375,21.862,2000,false,Merops nubicoides,Aves
152234,false,research,false,-19.97306,14.77472,10000,false,Tockus monteiri,Aves
152238,false,research,false,-19.0189171,16.3463791,15000,false,Tockus leucomelas,Aves
152489,false,research,false,-19.9731,14.7747,5000,false,Lanioturdus torquatus,Aves
152793,false,research,false,-19.9731,14.7747,10000,false,Pycnonotus nigricans,Aves
152838,false,research,false,-18.375,21.863,5000,false,Cossypha heuglini,Aves
153013,false,research,false,-19.973,14.7747,10000,false,Lamprotornis nitens,Aves
153019,false,research,false,-19.973,14.774,10000,false,Onychognathus nabouroup,Aves
153115,false,research,false,-19.0189171,16.3463791,5000,false,Bradornis mariquensis,Aves
154752,,research,false,-19.485652224,16.6539962875,20000,false,Struthio camelus australis,Aves
155439,false,research,false,-18.3754,21.8628,10000,false,Microcarbo africanus,Aves
155570,false,research,false,-18.375,21.863,5000,false,Anhinga rufa,Aves
156689,false,research,false,-18.3754,21.8628,5000,false,Platalea alba,Aves
158221,false,research,false,-18.3754,21.8628,5000,false,Plectropterus gambensis,Aves
158719,,research,false,-18.3754,21.8628,5000,false,Milvus migrans parasitus,Aves
158721,false,research,false,-18.37538,21.8628,5000,false,Haliaeetus vocifer,Aves
158797,false,research,false,-19.0124253509,16.3635452377,5000,false,Melierax canorus,Aves
158805,false,research,false,-19.0189171,16.3463791,10000,false,Aquila rapax,Aves
159713,false,research,false,-19.97306,14.7747,10000,false,Pternistis hartlaubi,Aves
159716,false,research,false,-19.97306,14.77472,10000,false,Pterocles bicinctus,Aves
159718,false,research,false,-19.0189171,16.3463791,10000,false,Pterocles bicinctus,Aves
159861,false,research,false,-19.0189171,16.3463791,10000,false,Ardeotis kori,Aves
159862,false,research,false,-19.0189171,16.3463791,20000,false,Eupodotis ruficrista,Aves
159863,false,research,false,-19.0189171,16.3463791,20000,false,Eupodotis afraoides,Aves
159866,false,research,false,-18.3754,21.86279,5000,false,Burhinus vermiculatus,Aves
160405,false,research,false,-18.37538,21.86279,5000,false,Actophilornis africanus,Aves
161721,false,research,false,-19.1123701403,16.610050975,15000,false,Smutsornis africanus,Aves
162681,false,research,false,-22.5589039,17.082481,7500,false,Amadina erythrocephala,Aves
162682,false,research,false,-19.0189171,16.3463791,15000,false,Amadina erythrocephala,Aves
162683,false,research,false,-19.0189171,16.3463791,15000,false,Anaplectes rubriceps,Aves
163274,,research,false,-27.665893405,31.6660308838,1162,false,Bubulcus ibis ibis,Aves
163278,,research,false,-27.665893405,31.6660308838,1162,false,Bostrychia hagedash hagedash,Aves
163280,false,research,false,-27.665893405,31.6660308838,1162,false,Scopus umbretta,Aves
163282,false,research,false,-27.665893405,31.6660308838,1162,false,Mycteria ibis,Aves
163284,false,research,false,-27.665893405,31.6660308838,1162,false,Alopochen aegyptiaca,Aves
163287,false,research,false,-27.6572882041,31.7888737579,1162,true,Polemaetus bellicosus,Aves
163288,false,research,false,-27.665893405,31.6660308838,1162,false,Haliaeetus vocifer,Aves
163298,false,research,false,-27.665893405,31.6660308838,1162,false,Vanellus senegallus,Aves
163304,,research,false,-27.665893405,31.6660308838,1162,false,Struthio camelus australis,Aves
163305,false,research,false,-27.665893405,31.6660308838,1162,false,Halcyon albiventris,Aves
163307,,research,false,-27.665893405,31.6660308838,1162,false,Centropus superciliosus burchellii,Aves
163309,true,research,false,-27.665893405,31.6660308838,1162,false,Lophoceros alboterminatus,Aves
163310,true,research,false,-27.665893405,31.6660308838,1162,false,Tockus leucomelas,Aves
163316,false,research,false,-27.665893405,31.6660308838,1162,false,Coracias caudatus,Aves
163322,false,research,false,-27.665893405,31.6660308838,1162,false,Buphagus erythrorhynchus,Aves
163329,false,research,false,-27.665893405,31.6660308838,1162,false,Cinnyris talatala,Aves
165937,true,research,false,-33.9904841246,18.4305953979,,false,Numida meleagris,Aves
